key,time,all_swamps___total_rabbits
0-0,10952,155.460184819
0-0,10953,152.533761472
0-0,10954,163.639005948
0-0,10955,189.628579195
0-0,10956,233.967330281
0-0,10957,302.496308723
0-0,10958,402.751657584
0-0,10959,541.952824073
0-0,10960,724.024884793
0-0,10961,953.826552973
0-0,10962,1276.0706411
0-0,10963,1880.22481294
0-0,10964,3247.21130449
0-0,10965,6329.7676457
0-0,10966,12755.2104729
0-0,10967,21811.3650015
0-0,10968,7760.29832009
0-0,10969,553.088349937
0-0,10970,189.294521156
0-0,10971,183.497923498
0-0,10972,216.865134319
0-0,10973,272.315578416
0-0,10974,351.252725816
0-0,10975,453.043485474
0-0,10976,565.580906884
0-0,10977,655.653225362
0-0,10978,674.033981947
0-0,10979,596.357286223
0-0,10980,461.691191147
0-0,10981,333.961231256
0-0,10982,243.847276702
0-0,10983,189.998094325
0-0,10984,162.411578924
0-0,10985,153.511546911
0-0,10986,159.926740422
0-0,10987,182.046612391
0-0,10988,223.915896378
0-0,10989,294.01549625
0-0,10990,407.145702874
0-0,10991,588.025335036
0-0,10992,879.129369831
0-0,10993,1362.79454628
0-0,10994,2229.15460198
0-0,10995,3950.67362936
0-0,10996,7590.14019806
0-0,10997,14908.5928073
0-0,10998,22094.6980201
0-0,10999,4340.28938359
0-0,11000,382.901699771
0-0,11001,171.318476625
0-0,11002,156.422759885
0-0,11003,168.914127443
0-0,11004,197.793890308
0-0,11005,244.6869389
0-0,11006,313.259908374
0-0,11007,405.605268946
0-0,11008,516.101754963
0-1,11009,352.402467216
0-1,11010,301.083931317
0-1,11011,322.963765632
0-1,11012,349.317341766
0-1,11013,370.261138814
0-1,11014,380.69149028
0-1,11015,377.522406878
0-1,11016,360.716456799
0-1,11017,333.562418737
0-1,11018,301.37460273
0-1,11019,269.428328464
0-1,11020,241.490111889
0-1,11021,219.506047632
0-1,11022,204.066406378
0-1,11023,195.047127634
0-1,11024,192.094181005
0-1,11025,194.881863208
0-1,11026,203.199149821
0-1,11027,216.916958691
0-1,11028,235.860591673
0-1,11029,259.594173385
0-1,11030,287.119510937
0-1,11031,316.533404286
0-1,11032,344.778743237
0-1,11033,367.748998055
0-1,11034,381.05817757
0-1,11035,381.543880948
0-1,11036,368.947519889
0-1,11037,346.687946294
0-1,11038,321.106922339
0-1,11039,299.92102626
0-1,11040,291.456156735
0-1,11041,305.779517437
0-1,11042,358.12390294
0-1,11043,475.191199584
0-1,11044,706.141536844
0-1,11045,1142.17053843
0-1,11046,1951.80046265
0-1,11047,3443.54635488
0-1,11048,6169.04514952
0-1,11049,11027.5638795
0-1,11050,18559.9297167
0-1,11051,17448.6776405
0-1,11052,2198.45130913
0-1,11053,479.539307064
0-1,11054,389.346878911
0-1,11055,381.941738039
0-1,11056,368.658247283
0-1,11057,344.508573982
0-1,11058,313.448239069
0-1,11059,280.856037676
0-1,11060,251.120105172
0-1,11061,226.82032577
0-1,11062,208.966070283
0-1,11063,197.626782272
0-1,11064,192.489288552
0-1,11065,193.198731383
0-1,11066,199.49892532
0-1,11067,211.240191061
0-1,11068,228.282896104
0-1,11069,250.31288901
0-1,11070,276.570311262
0-1,11071,305.508860496
0-1,11072,334.484420774
0-1,11073,359.681583851
0-1,11074,376.597862258
0-1,11075,381.269817186
0-1,11076,371.946015304
0-1,11077,350.219597467
0-1,11078,320.640625808
0-1,11079,288.945045062
0-1,11080,260.189007531
0-1,11081,237.932695344
0-1,11082,224.597987007
0-1,11083,222.524597433
0-1,11084,235.393634368
0-1,11085,270.148796798
0-1,11086,340.02805021
0-1,11087,469.885714313
0-1,11088,705.910994902
0-1,11089,1133.51606602
0-1,11090,1910.07233129
0-1,11091,3323.59915454
0-1,11092,5891.0742797
0-1,11093,10471.8603578
0-1,11094,17795.5979433
0-1,11095,19174.4823982
0-1,11096,2903.81538585
0-1,11097,508.076012626
0-1,11098,339.191618269
0-1,11099,294.600321487
0-1,11100,261.87669669
0-1,11101,235.113607747
0-1,11102,214.782553853
0-1,11103,201.057588232
0-1,11104,193.68066996
0-1,11105,192.277805057
0-1,11106,196.547324734
0-1,11107,206.305266942
0-1,11108,221.423769904
0-1,11109,241.679240957
0-2,11110,352.402467216
0-2,11111,260.672139469
0-2,11112,235.148529658
0-2,11113,214.968483276
0-2,11114,195.486435567
0-2,11115,177.221630108
0-2,11116,160.923912286
0-2,11117,147.03020239
0-2,11118,135.68395097
0-2,11119,126.837968683
0-2,11120,120.349271776
0-2,11121,116.047019613
0-2,11122,113.773733317
0-2,11123,113.406267962
0-2,11124,114.863580393
0-2,11125,118.106408149
0-2,11126,123.131109929
0-2,11127,129.958669767
0-2,11128,138.618775973
0-2,11129,149.127464338
0-2,11130,161.457010565
0-2,11131,175.495824074
0-2,11132,190.999652972
0-2,11133,207.536452804
0-2,11134,224.434660111
0-2,11135,240.752008356
0-2,11136,255.290289128
0-2,11137,266.686230189
0-2,11138,273.602361211
0-2,11139,274.994228134
0-2,11140,270.39545501
0-2,11141,260.105703944
0-2,11142,245.180250189
0-2,11143,227.19946773
0-2,11144,207.907236997
0-2,11145,188.866128048
0-2,11146,171.244557986
0-2,11147,155.763925894
0-2,11148,142.762064479
0-2,11149,132.306626184
0-2,11150,124.307612441
0-2,11151,118.607577029
0-2,11152,115.036812065
0-2,11153,113.449148344
0-2,11154,113.73733241
0-2,11155,115.836267232
0-2,11156,119.722374593
0-2,11157,125.405238228
0-2,11158,132.915686319
0-2,11159,142.288679817
0-2,11160,153.539415753
0-2,11161,166.631680029
0-2,11162,181.437366592
0-2,11163,197.688695653
0-2,11164,214.928983013
0-2,11165,232.474796472
0-2,11166,249.411571931
0-2,11167,264.653519376
0-2,11168,277.100089689
0-2,11169,285.904501481
0-2,11170,290.831513691
0-2,11171,292.631021488
0-2,11172,293.330391364
0-2,11173,296.392764147
0-2,11174,306.802248714
0-2,11175,331.260687013
0-2,11176,378.73981793
0-2,11177,461.623466166
0-2,11178,597.658812001
0-2,11179,812.990678548
0-2,11180,1146.70996806
0-2,11181,1657.58929617
0-2,11182,2434.00821027
0-2,11183,3608.31592901
0-2,11184,5376.42387934
0-2,11185,8018.06967859
0-2,11186,11871.1758041
0-2,11187,16817.3788564
0-2,11188,17225.2631044
0-2,11189,4224.43080601
0-2,11190,499.035587295
0-2,11191,191.542860687
0-2,11192,175.352153373
0-2,11193,186.906929784
0-2,11194,202.658641649
0-2,11195,219.435767607
0-2,11196,236.019132796
0-2,11197,251.219967238
0-2,11198,263.69731463
0-2,11199,272.077733426
0-2,11200,275.197564951
0-2,11201,272.391577371
0-2,11202,263.721779413
0-2,11203,250.032948832
0-2,11204,232.783023308
0-2,11205,213.706135416
0-2,11206,194.448041753
0-2,11207,176.307038098
0-2,11208,160.135480743
0-2,11209,146.375127815
0-2,11210,135.161617999
0-0,11211,297.359019417
0-0,11212,295.491872297
0-0,11213,372.881014132
0-0,11214,466.786746505
0-0,11215,546.812793403
0-0,11216,571.200284374
0-0,11217,514.382022467
0-0,11218,403.34604544
0-0,11219,292.77864418
0-0,11220,212.674655601
0-0,11221,163.900464607
0-0,11222,138.064099086
0-0,11223,128.194045781
0-0,11224,130.666190617
0-0,11225,144.657181574
0-0,11226,171.508883135
0-0,11227,214.263167117
0-0,11228,276.899047675
0-0,11229,362.303376029
0-0,11230,467.71735866
0-0,11231,578.361567882
0-0,11232,669.270018922
0-0,11233,738.171121534
0-0,11234,866.303721369
0-0,11235,1250.99025405
0-0,11236,2237.85125666
0-0,11237,4478.05978323
0-0,11238,9192.85457348
0-0,11239,17085.3649813
0-0,11240,10690.6003667
0-0,11241,783.323466176
0-0,11242,206.576301995
0-0,11243,206.207169216
0-0,11244,257.578997067
0-0,11245,332.4726001
0-0,11246,424.371026369
0-0,11247,515.549964692
0-0,11248,569.823301443
0-0,11249,549.052067999
0-0,11250,455.44333422
0-0,11251,338.781581724
0-0,11252,243.867258147
0-0,11253,182.174956463
0-0,11254,147.325413723
0-0,11255,131.178105765
0-0,11256,128.708774651
0-0,11257,138.079437217
0-0,11258,160.009573169
0-0,11259,197.42284002
0-0,11260,255.247945481
0-0,11261,339.843925935
0-0,11262,457.302588174
0-0,11263,610.935932079
0-0,11264,804.843764934
0-0,11265,1076.75498853
0-0,11266,1586.54339476
0-0,11267,2740.01364681
0-0,11268,5341.09058638
0-0,11269,10762.9123843
0-0,11270,18404.5422843
0-0,11271,6548.17974765
0-0,11272,466.698802331
0-0,11273,159.727693272
0-0,11274,154.836494272
0-0,11275,182.99191886
0-0,11276,229.781289585
0-0,11277,296.388861693
0-0,11278,382.280429698
0-0,11279,477.240086316
0-0,11280,553.243573212
0-0,11281,568.753350421
0-0,11282,503.209353937
0-0,11283,389.577408347
0-0,11284,281.7982094
0-0,11285,205.759589768
0-0,11286,160.321371942
0-0,11287,137.043727964
0-0,11288,129.533835047
0-0,11289,134.947008419
0-0,11290,153.611870474
0-0,11291,188.941388251
0-0,11292,248.091792175
0-0,11293,343.551644014
0-0,11294,496.178810552
0-0,11295,741.813896534
0-0,11296,1149.93306701
0-0,11297,1880.97215042
0-0,11298,3333.59878478
0-0,11299,6404.59944666
0-0,11300,12579.9475046
0-0,11301,18643.6201468
0-0,11302,3662.35856771
0-0,11303,323.094429152
0-0,11304,144.559414182
0-0,11305,131.99033157
0-0,11306,142.530611942
0-0,11307,166.8995048
0-0,11308,206.468101062
0-0,11309,264.330326381
0-0,11310,342.25181792
0-0,11311,435.489322727
0-1,11312,297.359019417
0-1,11313,254.056174141
0-1,11314,272.518491185
0-1,11315,294.75577465
0-1,11316,312.428258621
0-1,11317,321.229442985
0-1,11318,318.555354065
0-1,11319,304.374406709
0-1,11320,281.461689339
0-1,11321,254.301444178
0-1,11322,227.345013184
0-1,11323,203.770601942
0-1,11324,185.220335134
0-1,11325,172.192286211
0-1,11326,164.581772289
0-1,11327,162.090060693
0-1,11328,164.442321314
0-1,11329,171.460490656
0-1,11330,183.035648533
0-1,11331,199.020383748
0-1,11332,219.046902406
0-1,11333,242.2729242
0-1,11334,267.092519115
0-1,11335,290.926081803
0-1,11336,310.308501291
0-1,11337,321.538855611
0-1,11338,321.948694626
0-1,11339,311.319820197
0-1,11340,292.537077189
0-1,11341,270.951677238
0-1,11342,253.074908856
0-1,11343,245.932208291
0-1,11344,258.018333927
0-1,11345,302.18679639
0-1,11346,400.968785095
0-1,11347,595.845870843
0-1,11348,963.769391282
0-1,11349,1646.93929716
0-1,11350,2905.68217496
0-1,11351,5205.47211514
0-1,11352,9305.11527818
0-1,11353,15660.9644212
0-1,11354,14723.2841878
0-1,11355,1855.06455356
0-1,11356,404.637740613
0-1,11357,328.532904553
0-1,11358,322.284408492
0-1,11359,311.07573048
0-1,11360,290.698111592
0-1,11361,264.489240793
0-1,11362,236.987773158
0-1,11363,211.896439942
0-1,11364,191.392160752
0-1,11365,176.326647885
0-1,11366,166.758498177
0-1,11367,162.423454479
0-1,11368,163.022085999
0-1,11369,168.338222137
0-1,11370,178.245562727
0-1,11371,192.626285143
0-1,11372,211.215306781
0-1,11373,233.371455105
0-1,11374,257.789952205
0-1,11375,282.239679413
0-1,11376,303.501175577
0-1,11377,317.775218546
0-1,11378,321.71743821
0-1,11379,313.849966093
0-1,11380,295.517102665
0-1,11381,270.558213819
0-1,11382,243.81331931
0-1,11383,219.548826527
0-1,11384,200.768835513
0-1,11385,189.516939841
0-1,11386,187.767403025
0-1,11387,198.626362765
0-1,11388,227.95294808
0-1,11389,286.917422524
0-1,11390,396.491989259
0-1,11391,595.651338363
0-1,11392,956.466702826
0-1,11393,1611.72888469
0-1,11394,2804.47010867
0-1,11395,4970.9188615
0-1,11396,8836.20978048
0-1,11397,15016.0173286
0-1,11398,16179.5271435
0-1,11399,2450.25439954
0-1,11400,428.717159949
0-1,11401,286.211636938
0-1,11402,248.585270726
0-1,11403,220.972907344
0-1,11404,198.390074858
0-1,11405,181.234626722
0-1,11406,169.653429942
0-1,11407,163.428748256
0-1,11408,162.245003615
0-1,11409,165.847646339
0-1,11410,174.081448303
0-1,11411,186.838519079
0-1,11412,203.930190024
0-2,11413,297.359019417
0-2,11414,219.956495748
0-2,11415,198.419542147
0-2,11416,181.391514928
0-2,11417,164.952462589
0-2,11418,149.540525538
0-2,11419,135.788427181
0-2,11420,124.064843112
0-2,11421,114.490817643
0-2,11422,107.026532165
0-2,11423,101.551336248
0-2,11424,97.9210736834
0-2,11425,96.0028629821
0-2,11426,95.6927938195
0-2,11427,96.9224815658
0-2,11428,99.6587963517
0-2,11429,103.898665629
0-2,11430,109.659795835
0-2,11431,116.967238118
0-2,11432,125.83452356
0-2,11433,136.238258259
0-2,11434,148.084281506
0-2,11435,161.166492294
0-2,11436,175.120329283
0-2,11437,189.379123764
0-2,11438,203.147786373
0-2,11439,215.415262672
0-2,11440,225.031216517
0-2,11441,230.867083544
0-2,11442,232.041548033
0-2,11443,228.161079551
0-2,11444,219.478534531
0-2,11445,206.884359671
0-2,11446,191.712082693
0-2,11447,175.433198898
0-2,11448,159.366212959
0-2,11449,144.497041254
0-2,11450,131.43440405
0-2,11451,120.463366329
0-2,11452,111.64101357
0-2,11453,104.891404517
0-2,11454,100.081685237
0-2,11455,97.0686553437
0-2,11456,95.7289765073
0-2,11457,95.9721477091
0-2,11458,97.7432397371
0-2,11459,101.022357172
0-2,11460,105.817586817
0-2,11461,112.154941653
0-2,11462,120.06392191
0-2,11463,129.55735092
0-2,11464,140.604671042
0-2,11465,153.097785727
0-2,11466,166.810741007
0-2,11467,181.358184402
0-2,11468,196.163432294
0-2,11469,210.454770781
0-2,11470,223.316004649
0-2,11471,233.818484874
0-2,11472,241.247692954
0-2,11473,245.405131269
0-2,11474,246.92356523
0-2,11475,247.513697138
0-2,11476,250.097743087
0-2,11477,258.881319853
0-2,11478,279.519476239
0-2,11479,319.582611789
0-2,11480,389.520261658
0-2,11481,504.307588101
0-2,11482,686.005727707
0-2,11483,967.599785417
0-2,11484,1398.68239743
0-2,11485,2053.82868167
0-2,11486,3044.71559145
0-2,11487,4536.65419928
0-2,11488,6765.68854945
0-2,11489,10016.9593713
0-2,11490,14190.5910177
0-2,11491,14534.76585
0-2,11492,3564.59650238
0-2,11493,421.088802427
0-2,11494,161.624853765
0-2,11495,147.963051427
0-2,11496,157.713031359
0-2,11497,171.004407072
0-2,11498,185.161032487
0-2,11499,199.154161565
0-2,11500,211.980704068
0-2,11501,222.509154152
0-2,11502,229.580594756
0-2,11503,232.213124688
0-2,11504,229.845417895
0-2,11505,222.529797662
0-2,11506,210.979091815
0-2,11507,196.423515688
0-2,11508,180.326339293
0-2,11509,164.076260533
0-2,11510,148.768788083
0-2,11511,135.123144579
0-2,11512,123.512087807
0-2,11513,114.050070388
0-0,11514,291.831839589
0-0,11515,289.999398186
0-0,11516,365.950064388
0-0,11517,458.110317943
0-0,11518,536.648875567
0-0,11519,560.583062486
0-0,11520,504.820913664
0-0,11521,395.848824974
0-0,11522,287.33660237
0-0,11523,208.721551812
0-0,11524,160.853954218
0-0,11525,135.497823797
0-0,11526,125.81123074
0-0,11527,128.237424426
0-0,11528,141.968356942
0-0,11529,168.32095078
0-0,11530,210.280536769
0-0,11531,271.752168883
0-0,11532,355.569038811
0-0,11533,459.023632286
0-0,11534,567.611235178
0-0,11535,656.829919559
0-0,11536,724.450318511
0-0,11537,850.201245436
0-0,11538,1227.73739254
0-0,11539,2196.25505303
0-0,11540,4394.82356006
0-0,11541,9021.98180003
0-0,11542,16767.7896649
0-0,11543,10491.8881474
0-0,11544,768.763391054
0-0,11545,202.736551744
0-0,11546,202.374280245
0-0,11547,252.791230954
0-0,11548,326.292744341
0-0,11549,416.483002723
0-0,11550,505.967146687
0-0,11551,559.231674314
0-0,11552,538.846527502
0-0,11553,446.97775206
0-0,11554,332.484457365
0-0,11555,239.334359859
0-0,11556,178.788767787
0-0,11557,144.586993155
0-0,11558,128.739824318
0-0,11559,126.316392055
0-0,11560,135.51287683
0-0,11561,157.035384974
0-0,11562,193.753230331
0-0,11563,250.503507938
0-0,11564,333.527055185
0-0,11565,448.802447013
0-0,11566,599.580121293
0-0,11567,789.88367988
0-0,11568,1056.74073618
0-0,11569,1557.05341774
0-0,11570,2689.08346758
0-0,11571,5241.81272285
0-0,11572,10562.8560607
0-0,11573,18062.4466753
0-0,11574,6426.46503699
0-0,11575,458.024008437
0-0,11576,156.758744538
0-0,11577,151.958461013
0-0,11578,179.590544842
0-0,11579,225.51021514
0-0,11580,290.879714734
0-0,11581,375.174767714
0-0,11582,468.36935563
0-0,11583,542.960122843
0-0,11584,558.181611075
0-0,11585,493.855917826
0-0,11586,382.336113306
0-0,11587,276.560267126
0-0,11588,201.935020208
0-0,11589,157.341388168
0-0,11590,134.496418889
0-0,11591,127.126116588
0-0,11592,132.438672253
0-0,11593,150.756599989
0-0,11594,185.42942809
0-0,11595,243.48037009
0-0,11596,337.165855816
0-0,11597,486.956055116
0-0,11598,728.025383198
0-0,11599,1128.55861244
0-0,11600,1846.00946005
0-0,11601,3271.63530375
0-0,11602,6285.55354405
0-0,11603,12346.1169243
0-0,11604,18297.0806627
0-0,11605,3594.28424315
0-0,11606,317.088890747
0-0,11607,141.872406808
0-0,11608,129.536952824
0-0,11609,139.881315059
0-0,11610,163.79724956
0-0,11611,202.630362003
0-0,11612,259.417069502
0-0,11613,335.890190323
0-0,11614,427.394637035
0-1,11615,291.831839589
0-1,11616,249.333888724
0-1,11617,267.453036268
0-1,11618,289.276982801
0-1,11619,306.620978344
0-1,11620,315.258570129
0-1,11621,312.634186008
0-1,11622,298.71682792
0-1,11623,276.230002153
0-1,11624,249.574599789
0-1,11625,223.119223183
0-1,11626,199.983002821
0-1,11627,181.777540286
0-1,11628,168.991651058
0-1,11629,161.52259805
0-1,11630,159.077201303
0-1,11631,161.385739129
0-1,11632,168.273457798
0-1,11633,179.633461687
0-1,11634,195.321079612
0-1,11635,214.975354072
0-1,11636,237.769660697
0-1,11637,262.127919801
0-1,11638,285.518474615
0-1,11639,304.540622139
0-1,11640,315.562231529
0-1,11641,315.964452634
0-1,11642,305.53314309
0-1,11643,287.099525521
0-1,11644,265.915345575
0-1,11645,248.370862771
0-1,11646,241.360927611
0-1,11647,253.222401611
0-1,11648,296.569879949
0-1,11649,393.515752108
0-1,11650,584.770547538
0-1,11651,945.855265965
0-1,11652,1616.32670744
0-1,11653,2851.67262134
0-1,11654,5108.71506864
0-1,11655,9132.15585169
0-1,11656,15369.8652415
0-1,11657,14449.6141995
0-1,11658,1820.5834223
0-1,11659,397.11651068
0-1,11660,322.426278138
0-1,11661,316.293926397
0-1,11662,305.293590406
0-1,11663,285.294741815
0-1,11664,259.573030082
0-1,11665,232.582747738
0-1,11666,207.957801286
0-1,11667,187.8346467
0-1,11668,173.049165019
0-1,11669,163.658863907
0-1,11670,159.404398111
0-1,11671,159.991902529
0-1,11672,165.209224646
0-1,11673,174.932411908
0-1,11674,189.045831725
0-1,11675,207.289328732
0-1,11676,229.033648229
0-1,11677,252.998264949
0-1,11678,276.993531287
0-1,11679,297.859828028
0-1,11680,311.868551309
0-1,11681,315.737494712
0-1,11682,308.016259737
0-1,11683,290.024159582
0-1,11684,265.529195683
0-1,11685,239.281423614
0-1,11686,215.467948646
0-1,11687,197.037031918
0-1,11688,185.994281578
0-1,11689,184.277264389
0-1,11690,194.934382519
0-1,11691,223.715858051
0-1,11692,281.584326548
0-1,11693,389.122169002
0-1,11694,584.579630943
0-1,11695,938.688316698
0-1,11696,1581.77077077
0-1,11697,2752.34184082
0-1,11698,4878.52158863
0-1,11699,8671.96616498
0-1,11700,14736.9061443
0-1,11701,15878.7891459
0-1,11702,2404.71013888
0-1,11703,420.748352267
0-1,11704,280.891659796
0-1,11705,243.964676077
0-1,11706,216.865559269
0-1,11707,194.702486629
0-1,11708,177.865916484
0-1,11709,166.499985942
0-1,11710,160.391005925
0-1,11711,159.229264214
0-1,11712,162.764942585
0-1,11713,170.845698228
0-1,11714,183.365646133
0-1,11715,200.139624549
0-2,11716,291.831839589
0-2,11717,215.868040289
0-2,11718,194.731406193
0-2,11719,178.019888521
0-2,11720,161.88639812
0-2,11721,146.760931437
0-2,11722,133.26445109
0-2,11723,121.758779891
0-2,11724,112.362712234
0-2,11725,105.03716964
0-2,11726,99.6637442782
0-2,11727,96.1009594516
0-2,11728,94.2184036146
0-2,11729,93.9140978825
0-2,11730,95.120928729
0-2,11731,97.8063820885
0-2,11732,101.967442524
0-2,11733,107.621487353
0-2,11734,114.793102085
0-2,11735,123.49556629
0-2,11736,133.705920903
0-2,11737,145.331755434
0-2,11738,158.170799791
0-2,11739,171.865268941
0-2,11740,185.859027166
0-2,11741,199.371763877
0-2,11742,211.411217674
0-2,11743,220.84843436
0-2,11744,226.575826835
0-2,11745,227.72846089
0-2,11746,223.920120865
0-2,11747,215.398963206
0-2,11748,203.038883379
0-2,11749,188.148622071
0-2,11750,172.172323072
0-2,11751,156.403983263
0-2,11752,141.81119324
0-2,11753,128.991358643
0-2,11754,118.224245788
0-2,11755,109.565879076
0-2,11756,102.941728815
0-2,11757,98.2214104998
0-2,11758,95.2643854925
0-2,11759,93.9496080222
0-2,11760,94.1882592638
0-2,11761,95.9264310052
0-2,11762,99.1445976347
0-2,11763,103.850695642
0-2,11764,110.070254488
0-2,11765,117.832226068
0-2,11766,127.149195358
0-2,11767,137.991172709
0-2,11768,150.252070824
0-2,11769,163.71013567
0-2,11770,177.987177528
0-2,11771,192.517231927
0-2,11772,206.542929243
0-2,11773,219.165104102
0-2,11774,229.472368803
0-2,11775,236.763486003
0-2,11776,240.843647666
0-2,11777,242.333857638
0-2,11778,242.913020432
0-2,11779,245.449035262
0-2,11780,254.069346732
0-2,11781,274.323890063
0-2,11782,313.642349514
0-2,11783,382.280028835
0-2,11784,494.933738492
0-2,11785,673.254552285
0-2,11786,949.614462403
0-2,11787,1372.68429874
0-2,11788,2015.65300944
0-2,11789,2988.12174529
0-2,11790,4452.32884865
0-2,11791,6639.93088
0-2,11792,9830.7684971
0-2,11793,13926.8224979
0-2,11794,14264.5999583
0-2,11795,3498.33933648
0-2,11796,413.261787329
0-2,11797,158.620641439
0-2,11798,145.212778727
0-2,11799,154.781530282
0-2,11800,167.825851698
0-2,11801,181.719339931
0-2,11802,195.452370825
0-2,11803,208.040499148
0-2,11804,218.373250991
0-2,11805,225.31325074
0-2,11806,227.896848353
0-2,11807,225.573151462
0-2,11808,218.393510788
0-2,11809,207.057504427
0-2,11810,192.772481004
0-2,11811,176.974511906
0-2,11812,161.026482526
0-2,11813,146.003538702
0-2,11814,132.61153447
0-2,11815,121.21629896
0-2,11816,111.930157397
0-0,11817,246.249211421
0-0,11818,244.702987914
0-0,11819,308.790551785
0-0,11820,386.555849068
0-0,11821,452.827089068
0-0,11822,473.022879436
0-0,11823,425.970490656
0-0,11824,334.019280176
0-0,11825,242.456107071
0-0,11826,176.120321938
0-0,11827,135.729396203
0-0,11828,114.333762575
0-0,11829,106.160165393
0-0,11830,108.207400138
0-0,11831,119.793631815
0-0,11832,142.030086414
0-0,11833,177.435801486
0-0,11834,229.305881715
0-0,11835,300.030988862
0-0,11836,387.326508421
0-0,11837,478.953287802
0-0,11838,554.236473844
0-0,11839,611.294915245
0-0,11840,717.404195968
0-0,11841,1035.9711441
0-0,11842,1853.21134133
0-0,11843,3708.37478709
0-0,11844,7612.79477539
0-0,11845,14148.7474022
0-0,11846,8853.10933258
0-0,11847,648.686514409
0-0,11848,171.070148013
0-0,11849,170.764461453
0-0,11850,213.306544496
0-0,11851,275.32750059
0-0,11852,351.430505785
0-0,11853,426.937687993
0-0,11854,471.882571126
0-0,11855,454.681479106
0-0,11856,377.162132558
0-0,11857,280.552099974
0-0,11858,201.95156726
0-0,11859,150.862884394
0-0,11860,122.003250558
0-0,11861,108.631327759
0-0,11862,106.586423116
0-0,11863,114.346464402
0-0,11864,132.50726778
0-0,11865,163.489975071
0-0,11866,211.376152016
0-0,11867,281.431849392
0-0,11868,378.70181957
0-0,11869,505.928798792
0-0,11870,666.507923052
0-0,11871,891.683283523
0-0,11872,1313.84970468
0-0,11873,2269.06249938
0-0,11874,4423.06861115
0-0,11875,8912.99242389
0-0,11876,15241.185665
0-0,11877,5422.68434388
0-0,11878,386.483020662
0-0,11879,132.273837153
0-0,11880,128.223333156
0-0,11881,151.539428009
0-0,11882,190.286682646
0-0,11883,245.445803558
0-0,11884,316.57440403
0-0,11885,395.212477982
0-0,11886,458.152552071
0-0,11887,470.996522349
0-0,11888,416.718170614
0-0,11889,322.617184376
0-0,11890,233.362979811
0-0,11891,170.393811569
0-0,11892,132.765474853
0-0,11893,113.488771948
0-0,11894,107.269672853
0-0,11895,111.752434724
0-0,11896,127.209196625
0-0,11897,156.466307808
0-0,11898,205.449992077
0-0,11899,284.502288132
0-0,11900,410.896030872
0-0,11901,614.311573267
0-0,11902,952.283577927
0-0,11903,1557.67230352
0-0,11904,2760.62274336
0-0,11905,5303.78249936
0-0,11906,10417.7171381
0-0,11907,15439.1710337
0-0,11908,3032.87558255
0-0,11909,267.561241456
0-0,11910,119.712668598
0-0,11911,109.303948904
0-0,11912,118.03257511
0-0,11913,138.212963993
0-0,11914,170.980544561
0-0,11915,218.897461237
0-0,11916,283.42587501
0-0,11917,360.637799096
0-1,11918,246.249211421
0-1,11919,210.389221291
0-1,11920,225.678251441
0-1,11921,244.093410087
0-1,11922,258.72836298
0-1,11923,266.016807479
0-1,11924,263.802338622
0-1,11925,252.058800086
0-1,11926,233.084300524
0-1,11927,210.592334529
0-1,11928,188.2691513
0-1,11929,168.746689229
0-1,11930,153.384826044
0-1,11931,142.596026768
0-1,11932,136.293601317
0-1,11933,134.230162929
0-1,11934,136.178119053
0-1,11935,141.990011592
0-1,11936,151.575641464
0-1,11937,164.812934381
0-1,11938,181.39731254
0-1,11939,200.631266037
0-1,11940,221.184890701
0-1,11941,240.921961494
0-1,11942,256.972947685
0-1,11943,266.273038534
0-1,11944,266.612434777
0-1,11945,257.810441983
0-1,11946,242.256060403
0-1,11947,224.380740103
0-1,11948,209.576615024
0-1,11949,203.661595581
0-1,11950,213.670368521
0-1,11951,250.247194314
0-1,11952,332.050621259
0-1,11953,493.432404074
0-1,11954,798.117551843
0-1,11955,1363.86481224
0-1,11956,2406.25606591
0-1,11957,4310.76012405
0-1,11958,7705.76020842
0-1,11959,12969.1715636
0-1,11960,12192.6589881
0-1,11961,1536.21768173
0-1,11962,335.088959913
0-1,11963,272.064956465
0-1,11964,266.890446438
0-1,11965,257.608306192
0-1,11966,240.733174604
0-1,11967,219.029061578
0-1,11968,196.25452213
0-1,11969,175.475865306
0-1,11970,158.495843677
0-1,11971,146.019777976
0-1,11972,138.096193465
0-1,11973,134.506253284
0-1,11974,135.001992541
0-1,11975,139.404395853
0-1,11976,147.608871414
0-1,11977,159.517847848
0-1,11978,174.911804717
0-1,11979,193.259773658
0-1,11980,213.481240849
0-1,11981,233.728570345
0-1,11982,251.335659157
0-1,11983,263.156292113
0-1,11984,266.420926512
0-1,11985,259.905708616
0-1,11986,244.723881708
0-1,11987,224.054904833
0-1,11988,201.906899384
0-1,11989,181.812966383
0-1,11990,166.260863787
0-1,11991,156.942934095
0-1,11992,155.494106135
0-1,11993,164.48663738
0-1,11994,188.772594879
0-1,11995,237.602307064
0-1,11996,328.343293173
0-1,11997,493.271307666
0-1,11998,792.070043087
0-1,11999,1334.70633465
0-1,12000,2322.44024099
0-1,12001,4116.52167836
0-1,12002,7317.44977726
0-1,12003,12435.0774128
0-1,12004,13398.6041791
0-1,12005,2029.10681792
0-1,12006,355.029629729
0-1,12007,237.017831286
0-1,12008,205.858651966
0-1,12009,182.992277435
0-1,12010,164.290962431
0-1,12011,150.084177705
0-1,12012,140.493546892
0-1,12013,135.338758046
